"brand_name","product_id","image_url","in_stock","mrp","price","product_title","rating","rating_count","tags","product_url","listing_page_name","listing_url","listing_page_no"
"Nivea","2670623","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/7/9/7942d89NIVEA00000062new1.jpg","True","99","94","Nivea Soft Light Moisturizer Cream Peppy Pomegranate For Hands And Body","4.5","487","","https://www.nykaa.com/nivea-soft-light-moisturizer-cream-peppy-pomegranate-for-hands-and-body/p/2670623","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","4"
"Nivea","223917","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/c/f/cf7455d4005900144652-new1.jpg","True","325","293","NIVEA Refreshing Aloe Hydration Cream for Face- Body & Hands","4.5","1310","","https://www.nykaa.com/nivea-aloe-body-cream-refreshing-moisturiser-200ml/p/223917","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","4"
"Nivea","2270","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/3/9/39ccc3a4005808627233_1.jpg","True","259","246","NIVEA Men Body Wash - Pure Impact with Purifying Minerals - Shower Gel for Body - Face & Hair 3-in-1","4.6","548","","https://www.nykaa.com/nivea-for-men-pure-impact-shower-gel/p/2270","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","4"
"Nivea","19761","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/4/0/4005900195821_7_1.jpg","True","225","214","NIVEA Women Face Wash, Total Face Cleanup, acts as Face Wash, Face Scrub & Face Pack","4.3","1811","","https://www.nykaa.com/nivea-total-face-cleanup-face-wash/p/19761","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","4"
"Nivea","15114","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/e/5/e5f44d14005808849864_1.jpg","True","275","234","Nivea Body Lotion, Natural Glow, Even Tone, UV Protect & 40x Vitamin C","4.4","475","","https://www.nykaa.com/nivea-body-lotion-whitening-cell-repair-uv-protect-vit-c-15114/p/15114","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","4"
"Nivea","328409","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/c/c/cc0dc3a4005900518217_1.jpg","True","225","191","NIVEA Men Face Wash, Deep Impact Intense Clean, for Beard & Face, with Black Carbon","4.5","673","","https://www.nykaa.com/nivea-men-deep-impact-intense-clean-face-wash/p/328409","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","4"
"Nivea","1328410","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/7/8/78a746dNIVEA00000018-new1.jpg","True","299","269","NIVEA Naturally Good, Natural Oats Body Lotion, For Dry to Very Dry Skin, No Parabens","4.4","549","","https://www.nykaa.com/nivea-naturally-good-natural-oats-body-lotion/p/1328410","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","4"
"Nivea","474284","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/8/5/856cc3a4005900637208_1.jpg","True","199","169","NIVEA Men Deodorant Roll On, Deep Impact Energy, 48 h Anti Perspirant Freshness","4.5","247","","https://www.nykaa.com/nivea-men-deep-impact-energy-anti-perspirant-roll-on/p/474284","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","4"
"Nivea","1323211","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/7/2/72c0144NIVEA00000008_1.jpg","True","299","269","NIVEA Naturally Good Body Wash, Orange Blossom & Oil Shower Gel, No Parabens, Vegan Formula","4.4","578","","https://www.nykaa.com/nivea-naturally-good-shower-gel-orange-blossom-oil/p/1323211","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","4"
"Nivea","1328411","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/4/1/416746dNIVEA00000022-new1.jpg","True","399","339","NIVEA Naturally Good, Natural Avocado Body Lotion, For Normal to Dry Skin, No Parabens","4.4","1111","","https://www.nykaa.com/nivea-naturally-good-natural-avocado-body-lotion/p/1328411","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","4"
"Nivea","29682","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/3/0/309f4d14005808366620_1.jpg","True","425","383","Nivea Body Lotion, Natural Glow, Even Tone, UV Protect & 40x Vitamin C","4.5","969","","https://www.nykaa.com/nivea-body-lotion-whitening-cell-repair-uv-protect-29682/p/29682","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","4"
"Nivea","1328400","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/4/f/4fcd46dNIVEA00000014-new1.jpg","True","250","213","NIVEA Naturally Good Deodorant Roll On,Bio Aloe Vera with Natural Fresh Skin Feel,Vegan Formula","4.3","529","","https://www.nykaa.com/nivea-naturally-good-deodorant-roll-on-bio-aloe-vera-50-ml/p/1328400","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","4"
"Nivea","209477","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/f/8/f849c3a4005900276575_1.jpg","True","190","171","NIVEA Men Crème, Non Greasy Moisturizer, Cream for Face, Body & Hands","4.5","766","","https://www.nykaa.com/nivea-men-creme-for-face-body-hands1/p/209477","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","4"
"Nivea","6127483","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/5/1/51faa1fNIVEA00000119-(1).jpg","True","399","279","Nivea Face And Body Hydration Combo","4.5","411","","https://www.nykaa.com/nivea-face-and-body-hydration-combo/p/6127483","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","4"
"Nivea","1323210","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/b/6/b63c144NIVEA00000007_1.jpg","True","299","269","NIVEA Naturally Good Body Wash, Plum Blossom & Oil Shower Gel, No Parabens, Vegan Formula","4.5","696","","https://www.nykaa.com/nivea-naturally-good-shower-gel-plum-blossom-oil/p/1323210","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","4"
"Nivea","35730","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/7/f/7f4ec3a4005900196002_1.jpg","True","199","189","NIVEA Men Dark Spot Reduction Moisturiser SPF30","4.3","648","","https://www.nykaa.com/nivea-men-dark-spot-reduction-moisturiser/p/35730","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","4"
"Nivea","328407","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/8/9/8904256002639_1_1.jpg","True","210","210","NIVEA MEN Deodorant - Deep Impact Freshness","4.2","518","","https://www.nykaa.com/nivea-men-deep-impact-freshness-deodorant-spray/p/328407","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","4"
"Nivea","775505","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/n/y/nynivea000115.jpg","True","450","383","NIVEA Clay Shower Gels Combo","4.4","5491","","https://www.nykaa.com/nivea-clay-shower-gels-combo/p/775505","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","5"
"Nivea","35726","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/1/b/1b644d14005900243218_1.jpg","True","199","189","NIVEA Women Deodorant, Fresh Comfort, Long Lasting Freshness & 48h Protection","4.5","510","","https://www.nykaa.com/nivea-fresh-comfort-deodorant/p/35726","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","5"
"Nivea","11127","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/3/0/300a4d14005808996148_1.jpg","True","275","234","NIVEA Women Deodorant, Whitening Sensitive, for 48h Protection","4.4","1149","","https://www.nykaa.com/nivea-whitening-sensitive-deodorant/p/11127","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","5"
"Nivea","5522722","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/2/5/25edfe28904256018159-1.jpg","True","225","225","Nivea Pearl & Beauty Radiance Deo Roll On For Women, 48 Hr Odor Protection, 0% Alcohol","4.8","45","","https://www.nykaa.com/nivea-pearl-beauty-radiance-deo-roll-on-for-women-48-hr-odor-protection-0percent-alcohol/p/5522722","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","5"
"Nivea","126021","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/1/9/19c7c3a4005900354242_1.jpg","True","185","167","NIVEA Men Deodorant Roll On, Silver Protect, Antibacterial Odour Protection for 48h Freshness","4.6","563","","https://www.nykaa.com/nivea-men-silver-protect-roll-on/p/126021","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","5"
"Nivea","158783","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/d/0/d06ac3a4005900017840_1.jpg","True","199","169","NIVEA Men Deodorant Roll On, Cool Kick, 48h Long lasting Freshness","4.5","427","","https://www.nykaa.com/nivea-cool-kick-deodorant-roll-on-for-men-config/p/158783","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","5"
"Nivea","5998","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/d/e/de154d14005808353057_1.jpg","True","249","212","NIVEA Body Lotion for Normal Skin, Express Hydration, for Fast Absorption","4.6","760","","https://www.nykaa.com/nivea-express-hydration-body-lotion/p/5998","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","5"
"Nivea","746346","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/4/b/4b22a9642397359_1a.jpg","True","250","225","NIVEA Women Deodorant Roll On, Deo Milk Fresh, for Beautiful, Nourished Underarms","4.6","468","","https://www.nykaa.com/nivea-deodorant-deo-milk-fresh-roll-on/p/746346","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","5"
"Nivea","28225","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/4/0/409a5ae42210832new.jpg","True","149","134","NIVEA Body Lotion for Dry Skin, Shea Smooth, with Shea Butter","4.5","772","","https://www.nykaa.com/nivea-smooth-milk-aa/p/28225","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","5"
"Nivea","484399","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/b/2/b2211c5NYNIVEA000052_1.jpg","True","370","222","NIVEA Milk Delights Moisturizing Honey Face Wash Pack Of 2","4.7","86","","https://www.nykaa.com/nivea-milk-delights-moisturizing-honey-face-wash-pack-of-2/p/484399","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","5"
"Nivea","29736","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/p/p/ppp_1.jpg","True","90","90","NIVEA Cream Soft Soap (125gm)","4.6","235","","https://www.nykaa.com/nivea-cream-soap-125gm/p/29736","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","5"
"Nivea","463332","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/f/5/f5a428e4005900603685-1.jpg","True","225","214","Nivea Clay Fresh Ginger & Basil Shower Gel","4.4","1229","","https://www.nykaa.com/nivea-clay-fresh-ginger-basil-shower-gel/p/463332","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","5"
"Nivea","8055","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/7/f/7f9685bn_4005808687732_1.jpg","True","269","269","NIVEA MEN Shaving - Protect & Care After Shave Balm With Aloe Vera","4.4","203","","https://www.nykaa.com/nivea-replenishing-post-shave-balm/p/8055","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","5"
"Nivea","158698","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/1/c/1cf8c3a42299547_1.jpg","True","80","76","NIVEA Men Crème, Non Greasy Moisturizer, Cream for Face, Body & Hands","4.4","518","","https://www.nykaa.com/nivea-men-creme-for-face-body-hands/p/158698","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","5"
"Nivea","14858","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/a/b/ab23c3a4005808628087_1.jpg","True","499","424","NIVEA Men Body Wash- Pure Impact with Purifying Minerals Particles- Shower Gel for Body- Face & Hair","4.6","500","","https://www.nykaa.com/nivea-pure-impact-shower-gel-for-men/p/14858","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","5"
"Nivea","435139","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/7/c/7caffec40062334_1.jpg","True","199","189","NIVEA Soft Light Moisturizing Cream Chilled Mint Fragrance With Vitamin E & Jojoba Oil","4.4","1175","","https://www.nykaa.com/nivea-soft-light-moisturizer-chilled-mint/p/435139","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","5"
"Nivea","111879","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/3/6/36cc28e8904256001076-1.jpg","True","199","189","NIVEA Body Wash, Fresh Pure Shower Gel, Refreshing Aquatic Scent","4.5","520","","https://www.nykaa.com/nivea-pure-fresh-shower-gel/p/111879","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","5"
"Nivea","382483","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/0/8/081cc3a4005900128492_1.jpg","True","499","424","NIVEA Men Body Wash, Active Clean with Active Charcoal, Shower Gel for Body, Face & Hair","4.5","270","","https://www.nykaa.com/nivea-men-active-clean-shower-gel/p/382483","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","5"
"Nivea","14288","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/d/b/db6ec3a4005808919604_1.jpg","True","130","117","NIVEA Men Face Wash, All in 1 Charcoal, to Detoxify & Refresh Skin with 10x Vitamin C Effect","4.4","370","","https://www.nykaa.com/nivea-men-all-in-one-face-wash/p/14288","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","5"
"Nivea","2206","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/c/9/c938fec4005900017512_1.jpg","True","225","225","NIVEA Men Deodorant, Fresh Active, 48h Long lasting Freshness","4.5","1053","","https://www.nykaa.com/nivea-fresh-active-spray-for-men/p/2206","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","5"
"Nivea","328410","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/9/c/9cf6c3a4005900513267_1.jpg","True","199","189","NIVEA Men Body Wash, Deep Impact, 3 in 1 Shower Gel for Body, Face & Hair, with Microfine Clay","4.4","368","","https://www.nykaa.com/nivea-men-deep-impact-cleansing-shower-gel/p/328410","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","6"
"Nivea","2210","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/6/9/69e5c3a4005900017871_1.jpg","True","210","210","Nivea Silver Protect Antibacterial Deodorant","4.2","217","","https://www.nykaa.com/nivea-silver-protect-spray/p/2210","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","6"
"Nivea","50878","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/5/e/5e324d14005900195708-1.jpg","True","225","214","NIVEA Women Purifying Face Wash, for Oily Skin","4.4","783","","https://www.nykaa.com/nivea-purifying-face-wash/p/50878","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","6"
"Nivea","36453","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/d/9/d978fec4005900195678_1.jpg","True","199","189","NIVEA Women Refreshing Face Wash, with Vitamin E","4.4","656","","https://www.nykaa.com/nivea-refreshing-face-wash/p/36453","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","6"
"Nivea","2651017","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/a/3/a3565e6nivea00000056.jpg","True","509","382","Nivea Lip Care Combo - Cherry","4.5","304","","https://www.nykaa.com/nivea-lip-care-combo-cherry-pack-of-2/p/2651017","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","6"
"Nivea","6149","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/e/f/ef48c3aN_4005808533046_1.jpg","True","199","179","Nivea Men Moisturiser UV Oil Control Cream 10x Vitamin C Effect","4.4","427","","https://www.nykaa.com/nivea-for-men-advanced-whitening-10x-oil-control-moisturiser/p/6149","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","6"
"Nivea","12741","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/f/8/f816c3a4005808943647_1.jpg","True","229","229","NIVEA MEN Shaving - Protect & Care After Shave Lotion","4.5","237","","https://www.nykaa.com/nivea-after-shave-lotion-replenishing-balm/p/12741","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","6"
"Nivea","5424534","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/e/a/eaeb697NIVEA00000110-New1.jpg","True","674","472","Nivea Summer Glow Combo","4.4","1978","","https://www.nykaa.com/nivea-body-lotion-nivea-waterlily-shower-gel/p/5424534","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","6"
"Nivea","5494815","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/d/9/d971766NIVEA00000111.jpg","True","698","563","Nivea Naturally Good Body Care Combo","4.4","1454","","https://www.nykaa.com/nivea-naturally-good-body-care-combo/p/5494815","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","6"
"Nivea","50881","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/1/b/1b0185b4005900195739_1.jpg","True","199","199","NIVEA Women Face Wash, Skin Refining Scrub with Vitamin E","4.3","515","","https://www.nykaa.com/nivea-skin-refining-scrub-150ml/p/50881","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","6"
"Nivea","2231","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/7/0/7099c3a4005808535439_1.jpg","True","99","89","NIVEA Men Face Wash for Oily Skin, Oil Control for 12hr Oil Control with 10x Vitamin C Effect","4.3","311","","https://www.nykaa.com/nivea-advanced-whitening-oil-control-face-wash/p/2231","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","6"
"Nivea","2207","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/2/5/2559c3a4005900017789_1.jpg","True","210","200","NIVEA Men Deodorant, Cool Kick, 48h Long Lasting Freshness","4.3","210","","https://www.nykaa.com/nivea-cool-kick-mens-deodorant/p/2207","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","6"
"Nivea","25654","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/1/9/19cb85b4005900207999-1.jpg","True","250","250","NIVEA Men Gas Free Deodorant, Ice Cool, Daylong Odour Control","4.5","159","","https://www.nykaa.com/nivea-men-fresh-protect-body-deodorizer-ice-cool/p/25654","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","6"
"Nivea","814002","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/c/7/c7f2c3a4005900738530_1.jpg","True","199","169","NIVEA Men Face Wash for Oily Skin, Oil Control Charcoal for Immediate Oil Control","4.5","140","","https://www.nykaa.com/nivea-men-oil-control-charcoal-face-wash/p/814002","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","6"
"Nivea","813999","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/c/4/c4987d94005900738479_new1.jpg","True","199","169","NIVEA Men Acne Face Wash for Oily & Acne Prone Skin, Fights Oil & Dirt with Magnolia Bark Power","4.4","158","","https://www.nykaa.com/nivea-men-acne-face-wash/p/813999","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","6"
"Nivea","1323216","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/c/6/c6a8c3aNIVEA00000010_1.jpg","True","250","238","Nivea Men Face Wash, Deep Impact Acne With Himalayan Rock Salt","4.6","118","","https://www.nykaa.com/nivea-men-face-wash-deep-impact-acne-with-himalayan-rock-salt/p/1323216","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","6"
"Nivea","6148","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/5/9/5963c3aN_4005808532988_1.jpg","True","235","223","NIVEA Men Face Wash for Oily Skin, Oil Control for 12hr Oil Control with 10x Vitamin C Effect","4.5","364","","https://www.nykaa.com/nivea-for-men-advanced-whitening-oil-control-face-wash-100gm/p/6148","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","6"
"Nivea","27784","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/e/f/ef27c3a4005808919482_1.jpg","True","299","284","NIVEA MEN Shaving - Protect & Care Shaving Foam","4.6","132","","https://www.nykaa.com/nivea-men-originals-extra-moisture-shaving-foam-25-extra/p/27784","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","6"
"Nivea","41572","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/d/d/dd2bfec4005900287977_1.jpg","True","199","189","NIVEA Men Body Wash,Protect & Care with Aloe Vera, Shower Gel for Body, Face & Hair","4.6","154","","https://www.nykaa.com/nivea-men-original-care-shower-gel/p/41572","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","6"
"Nivea","126023","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/b/e/be23c3a4005900354273_1.jpg","True","199","179","NIVEA Men Deodorant Roll On, Protect & Care, No Skin Irritation & 48h Freshness","4.4","198","","https://www.nykaa.com/nivea-men-protect-care-roll-on/p/126023","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","6"
"Nivea","2651009","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/8/7/87f65e6nivea00000048.jpg","True","450","369","Nivea Lemon & Oil Shower Gel Combo (Pack Of 2)","4.4","713","","https://www.nykaa.com/nivea-lemon-oil-shower-gel-combo-pack-of-2/p/2651009","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","7"
"Nivea","29609","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/c/8/c88dfec4005900153531_1.jpg","True","199","189","NIVEA Men Body Wash, Vitality Fresh with Ocean Minerals, Shower Gel for Body, Face & Hair","4.5","148","","https://www.nykaa.com/nivea-for-men-vitality-fresh-shower-gel-29609/p/29609","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","7"
"Nivea","1444571","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/d/d/dda91deNIVEA00000035_new1.jpg","True","310","264","Nivea Soft Moisturizer For Face, Hand & Body, Non Sticky Cream, Fashionista College Edition","4.4","127","","https://www.nykaa.com/nivea-soft-moisturizer-for-face-hand-body-non-sticky-cream-fashionista-college-edition/p/1444571","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","7"
"Nivea","35731","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/a/5/a5dcc3a4005900221964_1.jpg","True","199","179","NIVEA Men Deodorant Roll On, Fresh Power, 48h Long lasting Freshness with Fresh Musk Scent","4.5","266","","https://www.nykaa.com/nivea-men-fresh-power-roll-on-deodorant/p/35731","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","7"
"Nivea","2217","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/6/5/655dc3a4005808196531_1.jpg","True","199","189","NIVEA Men Body Wash, Cool Kick with Refreshing Icy Menthol, Shower Gel for Body, Face & Hair","4.4","272","","https://www.nykaa.com/nivea-cool-kick-shower-gel-for-men/p/2217","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","7"
"Nivea","8057","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/6/a/6abfc3a4005808687817_1.jpg","True","249","249","NIVEA MEN Shaving - Sensitive After Shave Lotion","4.3","302","","https://www.nykaa.com/nivea-sensitive-after-shave-lotion/p/8057","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","7"
"Nivea","127526","https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/e/d/ed6cfec8904256000284_1.jpg","True","225","203","NIVEA Men Deodorant, Protect & Care, No Skin Irritation & 48h Freshness","4.5","228","","https://www.nykaa.com/nivea-men-deodorant-protect-care-anti-perspirant-deodorant/p/127526","Nivea Products Online","https://www.nykaa.com/brands/nivea/c/645?intcmp=brand_menu,most_viewed,nivea","7"
